SURVYEAR	LFSSTAT	PROV	SEX	TENURE	UNION	HRLYEARN	HOURS	EDUC	AGE	ANNUAL_WAGE
2012	Employed,	QC	Female	84	No	17	32	Some PS	30-44	28288
2012	Employed,	AB	Female	218	No	13	37	HS Grad	45-59	25012
2012	Employed,	BC	Female	7	No	10	25	Some PS	15-29	13000
2012	Employed,	QC	Female	107	NA	NA	40	Some PS	45-59	NA
2012	Employed,	ON	Male	58	No	16	55	Some PS	30-44	45760
2012	Employed,	AB	Male	174	NA	NA	40	Some PS	45-59	NA
2012	Employed,	AB	Female	23	No	16	25	Ba or More	15-29	20800
2012	Unemployed	QC	Male	NA	NA	NA	NA	HS Dropout	15-29	NA
2012	Employed,	ON	Male	36	No	10	40	Ba or More	45-59	20800
2012	Employed,	AB	Male	48	NA	NA	50	HS Dropout	30-44	NA
2012	Employed,	QC	Female	63	No	17.5	40	HS Grad	45-59	36400
2012	Employed,	ON	Male	240	NA	NA	60	HS Grad	45-59	NA
2012	Employed,	ON	Male	240	NA	NA	35	HS Grad	60+	NA
2012	Employed,	ON	Female	179	No	10.75	42.5	Some PS	45-59	23757.5
2012	Employed,	ON	Male	163	No	42.05	37.5	Some PS	45-59	81997.5
2012	Employed,	QC	Male	217	No	72.12	40	Ba or More	45-59	150009.6
2012	Employed,	AB	Female	41	No	17	35	HS Grad	15-29	30940
2012	Employed,	AB	Female	8	No	18.75	40	Some PS	15-29	39000
2012	Employed,	ON	Male	21	No	9.5	15	HS Dropout	15-29	7410
2012	Employed,	ON	Male	50	Yes	30.77	35	Ba or More	15-29	56001.4
2012	Employed,	AB	Male	149	No	68.75	40	Ba or More	60+	143000
2012	Employed,	ON	Female	240	No	20	8	Some PS	30-44	8320
2012	Employed,	QC	Female	136	NA	NA	40	Some PS	30-44	NA
2012	Employed,	ON	Male	79	No	19.71	40	Ba or More	30-44	40996.8
2012	Employed,	ON	Female	17	No	10.4	35	HS Grad	15-29	18928
2012	Employed,	ON	Male	68	NA	NA	40	Some PS	45-59	NA
2012	Employed,	AB	Female	240	NA	NA	36	Some PS	45-59	NA
2012	Employed,	ON	Male	148	No	21.25	40	HS Grad	45-59	44200
2012	Unemployed	ON	Male	NA	NA	NA	NA	Some PS	15-29	NA
2012	Employed,	BC	Female	27	NA	NA	16	HS Grad	15-29	NA
2012	Employed,	BC	Female	55	No	18	24	Ba or More	45-59	22464
2012	Employed,	BC	Male	7	No	52.88	40	Some PS	45-59	109990.4
2012	Employed,	QC	Female	10	No	12	20	HS Dropout	30-44	12480
2012	Unemployed	BC	Female	NA	NA	NA	NA	Ba or More	30-44	NA
2012	Employed,	QC	Female	240	No	14.65	30	HS Dropout	45-59	22854
2012	Employed,	ON	Male	54	Yes	20	20	Some PS	45-59	20800
2012	Employed,	QC	Male	95	No	47.12	40	Ba or More	45-59	98009.6
2012	Employed,	ON	Male	59	NA	NA	40	Some PS	45-59	NA
2012	Employed,	ON	Male	65	Yes	15	31	Some PS	15-29	24180
2012	Unemployed	ON	Male	NA	NA	NA	NA	Some PS	15-29	NA
2012	Employed,	AB	Female	55	Yes	39.56	35	Ba or More	15-29	71999.2
2012	Unemployed	QC	Female	NA	NA	NA	NA	HS Dropout	15-29	NA
2012	Employed,	AB	Female	39	No	12	50	HS Grad	15-29	31200
2012	Employed,	ON	Male	155	No	57.69	35	Ba or More	30-44	104995.8
2012	Employed,	ON	Male	7	No	12	15	Some PS	15-29	9360
2012	Employed,	BC	Male	95	Yes	36	40	Some PS	45-59	74880
2012	Unemployed	ON	Male	NA	NA	NA	NA	HS Dropout	45-59	NA
2012	Employed,	QC	Male	21	No	10.6	40	Some PS	60+	22048
2012	Employed,	ON	Male	45	No	24.62	40	Some PS	30-44	51209.6
2012	Employed,	BC	Female	14	No	9.5	12	Some PS	30-44	5928
2012	Employed,	BC	Female	4	No	11	8	HS Dropout	15-29	4576
2012	Employed,	ON	Female	32	No	11.5	40	HS Grad	15-29	23920
2012	Employed,	ON	Male	97	NA	NA	40	Some PS	45-59	NA
2012	Employed,	QC	Female	163	No	15.35	38.8	HS Dropout	45-59	30970.16
2012	Employed,	ON	Female	233	Yes	19.5	40	Some PS	45-59	40560
2012	Employed,	BC	Female	15	No	12	30	HS Grad	45-59	18720
2012	Employed,	ON	Male	5	No	16	30	Ba or More	15-29	24960
2012	Unemployed	BC	Female	NA	NA	NA	NA	Some PS	30-44	NA
2012	Employed,	AB	Female	41	No	31.73	40	HS Grad	45-59	65998.4
2012	Employed,	ON	Male	101	No	26.5	42	Some PS	15-29	57876
2012	Employed,	ON	Female	3	Yes	41.5	37.5	Ba or More	30-44	80925
2012	Employed,	QC	Female	128	No	16.48	35	Some PS	45-59	29993.6
2012	Employed,	BC	Male	24	No	11.5	3	HS Dropout	15-29	1794
2012	Employed,	AB	Male	46	NA	NA	58	Ba or More	30-44	NA
2012	Unemployed	ON	Female	NA	NA	NA	NA	Some PS	45-59	NA
2012	Employed,	ON	Male	227	No	25.96	40	HS Grad	45-59	53996.8
2012	Employed,	AB	Female	87	Yes	30.79	24	Some PS	15-29	38425.92
2012	Unemployed	BC	Male	NA	NA	NA	NA	Some PS	45-59	NA
2012	Employed,	ON	Female	83	No	13	40	Some PS	15-29	27040
2012	Employed,	AB	Female	199	NA	NA	10	Some PS	60+	NA
2012	Employed,	ON	Female	96	No	11.5	16	HS Grad	30-44	9568
2012	Employed,	QC	Male	240	Yes	17.1	40	Some PS	45-59	35568
2012	Employed,	AB	Male	240	NA	NA	60	Some PS	30-44	NA
2012	Unemployed	ON	Female	NA	NA	NA	NA	HS Grad	15-29	NA
2012	Employed,	QC	Male	13	No	13	40	Some PS	45-59	27040
2012	Unemployed	BC	Female	NA	NA	NA	NA	Ba or More	30-44	NA
2012	Employed,	AB	Female	1	No	9.25	9	HS Dropout	15-29	4329
2012	Employed,	ON	Male	38	No	12.5	35	HS Grad	15-29	22750
2012	Employed,	BC	Female	8	No	10	25	Ba or More	30-44	13000
2012	Employed,	QC	Female	48	No	16	37.5	Some PS	15-29	31200
2012	Unemployed	QC	Female	NA	NA	NA	NA	HS Grad	60+	NA
2012	Employed,	QC	Female	8	No	14.96	25	HS Grad	60+	19448
2012	Employed,	ON	Male	11	No	16	16	Some PS	15-29	13312
2012	Unemployed	ON	Female	NA	NA	NA	NA	Some PS	45-59	NA
2012	Employed,	ON	Male	131	Yes	23	40	HS Grad	30-44	47840
2012	Employed,	ON	Female	240	NA	NA	30	HS Dropout	60+	NA
2012	Employed,	ON	Male	1	No	66	22.5	Some PS	45-59	77220
2012	Employed,	ON	Male	36	No	15.26	20	Ba or More	60+	15870.4
2012	Employed,	ON	Female	42	No	17	35	Some PS	30-44	30940
2012	Employed,	QC	Male	240	No	18	40	HS Dropout	30-44	37440
2012	Employed,	ON	Male	2	No	69.71	40	Some PS	45-59	144996.8
2012	Employed,	QC	Male	235	Yes	23	40	HS Grad	45-59	47840
2012	Employed,	QC	Female	187	No	20	28	Some PS	45-59	29120
2012	Employed,	BC	Female	55	Yes	21.63	40	Ba or More	30-44	44990.4
2012	Employed,	ON	Female	144	No	61.54	37.5	Ba or More	30-44	120003
2012	Employed,	ON	Female	13	No	16	40	Some PS	45-59	33280
2012	Employed,	BC	Female	143	No	19.23	40	Some PS	30-44	39998.4
2012	Employed,	QC	Male	57	No	42.86	35	Some PS	45-59	78005.2
2012	Unemployed	ON	Male	NA	NA	NA	NA	HS Dropout	45-59	NA
2012	Employed,	ON	Male	240	NA	NA	30	HS Dropout	60+	NA
2012	Employed,	ON	Male	240	No	48.08	40	Ba or More	45-59	100006.4
2012	Employed,	BC	Male	84	No	21.15	40	HS Grad	30-44	43992
2012	Employed,	ON	Female	103	NA	NA	4	Some PS	60+	NA
2012	Employed,	BC	Female	25	No	23.08	37.5	HS Grad	30-44	45006
2012	Employed,	QC	Male	39	No	42	35	Ba or More	30-44	76440
2012	Employed,	ON	Male	11	No	15.5	48	HS Grad	15-29	38688
2012	Employed,	ON	Female	63	No	28	24	Some PS	60+	34944
2012	Employed,	AB	Male	30	Yes	11.4	20	Some PS	15-29	11856
2012	Employed,	ON	Male	37	No	11.5	40	HS Dropout	15-29	23920
2012	Unemployed	QC	Female	NA	NA	NA	NA	Some PS	45-59	NA
2012	Employed,	ON	Male	240	NA	NA	40	Ba or More	45-59	NA
2012	Employed,	AB	Male	5	No	21.63	40	Ba or More	15-29	44990.4
2012	Employed,	ON	Female	11	NA	NA	40	Some PS	45-59	NA
2012	Employed,	BC	Female	176	No	15	26	HS Grad	45-59	20280
2012	Employed,	ON	Male	27	No	23.08	20	Ba or More	15-29	24003.2
2012	Employed,	ON	Female	79	No	24.04	40	Ba or More	30-44	50003.2
2012	Unemployed	ON	Female	NA	NA	NA	NA	Some PS	45-59	NA
2012	Employed,	QC	Male	39	No	43.27	40	Ba or More	60+	90001.6
2012	Employed,	ON	Female	240	No	30.77	37.5	HS Grad	30-44	60001.5
2012	Employed,	ON	Female	46	Yes	15.38	40	Some PS	15-29	31990.4
2012	Employed,	ON	Female	5	No	12.65	40	HS Grad	30-44	26312
2012	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	30-44	NA
2012	Employed,	ON	Female	40	Yes	13	13	Some PS	15-29	8788
2012	Employed,	BC	Female	30	No	20	40	HS Grad	15-29	41600
2012	Employed,	BC	Male	72	Yes	32.5	35	Some PS	45-59	59150
2012	Employed,	AB	Male	240	No	53.85	55	Some PS	45-59	154011
2012	Employed,	BC	Female	19	No	13.75	40	HS Grad	15-29	28600
2012	Unemployed	ON	Male	NA	NA	NA	NA	Ba or More	30-44	NA
2012	Employed,	BC	Female	54	No	25	40	Ba or More	45-59	52000
2012	Employed,	BC	Male	48	Yes	31	40	Some PS	15-29	64480
2012	Employed,	QC	Male	211	No	36	38	HS Grad	30-44	71136
2012	Employed,	AB	Female	240	Yes	42	32	Ba or More	60+	69888
2012	Unemployed	AB	Male	NA	NA	NA	NA	HS Dropout	45-59	NA
2012	Employed,	BC	Male	148	Yes	15	40	Ba or More	30-44	31200
2012	Employed,	QC	Female	240	No	21.65	32	Some PS	45-59	36025.6
2012	Employed,	BC	Male	146	Yes	32	38	Some PS	30-44	63232
2012	Employed,	ON	Male	240	Yes	31.5	25	Ba or More	60+	40950
2012	Employed,	ON	Male	23	Yes	25	40	Some PS	30-44	52000
2012	Employed,	ON	Male	92	Yes	22	40	HS Dropout	45-59	45760
2012	Employed,	ON	Female	18	NA	NA	50	Ba or More	60+	NA
2012	Employed,	BC	Male	35	No	20	40	HS Dropout	30-44	41600
2012	Employed,	ON	Female	23	No	56	40	Ba or More	60+	116480
2012	Employed,	BC	Male	8	No	9	16	HS Dropout	60+	7488
2012	Employed,	QC	Female	169	Yes	18	40	HS Grad	45-59	37440
2012	Employed,	AB	Female	25	Yes	30	24	Some PS	15-29	37440
2012	Employed,	QC	Female	240	No	16	35	HS Grad	45-59	29120
2012	Employed,	QC	Male	240	No	27.5	40	Some PS	45-59	57200
2012	Employed,	AB	Male	239	Yes	25	40	HS Dropout	45-59	52000
2012	Employed,	QC	Female	9	No	10	10	Some PS	15-29	5200
2012	Employed,	ON	Male	240	No	71.43	35	Some PS	45-59	130002.6
2012	Employed,	QC	Male	19	No	9.65	35	HS Dropout	15-29	17563
2012	Employed,	BC	Male	2	No	32.97	30	HS Dropout	15-29	51433.2
2012	Employed,	ON	Male	19	No	26.67	37.5	Ba or More	30-44	52006.5
2012	Employed,	ON	Female	175	Yes	44.23	40	Ba or More	30-44	91998.4
2012	Employed,	QC	Female	11	Yes	19	24	Some PS	45-59	23712
2012	Employed,	AB	Female	18	No	21.63	40	Some PS	15-29	44990.4
2012	Employed,	ON	Male	8	No	15	50	Ba or More	15-29	39000
2012	Employed,	QC	Male	9	No	20	37.5	Some PS	15-29	39000
2012	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	30-44	NA
2012	Unemployed	ON	Female	NA	NA	NA	NA	Some PS	15-29	NA
2012	Employed,	QC	Female	240	No	27.78	36	Some PS	45-59	52004.16
2012	Employed,	ON	Male	128	Yes	43	15	Ba or More	60+	33540
2012	Employed,	QC	Male	20	Yes	16	40	HS Dropout	15-29	33280
2012	Employed,	ON	Female	236	Yes	19.8	37.5	Some PS	45-59	38610
2012	Employed,	ON	Male	218	No	36.06	40	Some PS	30-44	75004.8
2012	Employed,	BC	Male	183	Yes	27	40	Some PS	30-44	56160
2012	Employed,	QC	Male	7	Yes	11.78	40	Some PS	15-29	24502.4
2012	Unemployed	ON	Male	NA	NA	NA	NA	Some PS	30-44	NA
2012	Employed,	ON	Male	209	NA	NA	45	Some PS	30-44	NA
2012	Employed,	ON	Male	43	No	12	15	Some PS	15-29	9360
2012	Unemployed	AB	Male	NA	NA	NA	NA	Some PS	45-59	NA
2012	Employed,	AB	Female	141	No	17.31	40	Some PS	45-59	36004.8
2012	Employed,	AB	Male	49	No	59.74	40	HS Dropout	30-44	124259.2
2012	Employed,	AB	Male	240	NA	NA	50	HS Grad	30-44	NA
2012	Employed,	ON	Female	51	Yes	31.5	24	HS Grad	60+	39312
2012	Employed,	BC	Female	107	No	23.69	35	Ba or More	60+	43115.8
2012	Employed,	ON	Male	8	No	38.46	40	HS Dropout	30-44	79996.8
2012	Employed,	ON	Male	240	NA	NA	45	Some PS	45-59	NA
2012	Employed,	BC	Male	43	Yes	35	48	HS Grad	45-59	87360
2012	Employed,	AB	Male	185	NA	NA	55	Ba or More	45-59	NA
2012	Employed,	QC	Female	115	No	16.8	35	Some PS	45-59	30576
2012	Employed,	QC	Female	43	No	11.25	40	HS Dropout	45-59	23400
2012	Employed,	QC	Male	179	Yes	33	40	Some PS	30-44	68640
2012	Employed,	ON	Male	203	Yes	20.79	37	Ba or More	30-44	39999.96
2012	Employed,	QC	Female	2	No	31.25	40	Ba or More	45-59	65000
2012	Unemployed	AB	Male	NA	NA	NA	NA	HS Dropout	15-29	NA
2012	Employed,	AB	Female	50	No	13.25	40	HS Dropout	45-59	27560
2012	Employed,	AB	Female	34	No	28	40	HS Grad	15-29	58240
2012	Employed,	QC	Male	39	No	28.01	40	HS Grad	30-44	58260.8
2012	Employed,	QC	Female	240	Yes	17.54	38.8	Some PS	60+	35388.704
2012	Employed,	AB	Male	240	Yes	37.65	40	Some PS	45-59	78312
2012	Employed,	AB	Male	39	NA	NA	30	Some PS	30-44	NA
2012	Employed,	QC	Male	22	No	17	40	Some PS	15-29	35360
2012	Unemployed	ON	Male	NA	NA	NA	NA	Ba or More	30-44	NA
2012	Employed,	QC	Male	137	Yes	46.78	37	Some PS	30-44	90004.72
2012	Employed,	BC	Male	240	No	25.3	40	HS Grad	45-59	52624
2012	Employed,	QC	Male	117	NA	NA	45	Ba or More	30-44	NA
2012	Employed,	ON	Female	240	Yes	24	37.5	Ba or More	45-59	46800
2012	Employed,	BC	Female	191	Yes	41.03	37.5	Ba or More	45-59	80008.5
2012	Employed,	ON	Female	240	No	12	40	Some PS	60+	24960
2012	Employed,	ON	Male	66	No	32	40	Ba or More	45-59	66560
2012	Employed,	AB	Male	13	No	16	40	HS Grad	15-29	33280
2012	Employed,	BC	Female	240	NA	NA	3	HS Grad	45-59	NA
2012	Employed,	AB	Male	48	No	21	40	Some PS	60+	43680
2012	Employed,	QC	Female	30	Yes	26.5	37.5	Some PS	45-59	51675
2012	Employed,	BC	Female	43	Yes	22	10	Some PS	15-29	11440
2012	Employed,	ON	Male	240	Yes	22	40	Some PS	45-59	45760
2012	Employed,	ON	Male	240	Yes	31.43	35	Ba or More	45-59	57202.6
2012	Employed,	ON	Female	5	No	11.31	10	Some PS	60+	5881.2
2012	Employed,	QC	Female	94	NA	NA	15	Some PS	30-44	NA
2012	Employed,	QC	Female	240	Yes	30	39	Some PS	45-59	60840
2012	Employed,	ON	Female	34	No	12	40	Some PS	45-59	24960
2012	Employed,	ON	Male	240	Yes	26	43	HS Grad	45-59	58136
2012	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2012	Employed,	AB	Male	2	Yes	40	48	Some PS	30-44	99840
2012	Employed,	ON	Female	7	No	21.15	50	Some PS	15-29	54990
2012	Employed,	AB	Female	94	NA	NA	35	Some PS	30-44	NA
2012	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	15-29	NA
2012	Employed,	AB	Female	54	Yes	17.86	20	HS Grad	45-59	18574.4
2012	Employed,	QC	Female	102	Yes	14	39	Some PS	30-44	28392
2012	Employed,	QC	Male	10	Yes	9.65	17	Ba or More	15-29	8530.6
2012	Employed,	ON	Female	1	No	14	25	Some PS	30-44	18200
2012	Employed,	ON	Male	94	No	23.08	40	Ba or More	45-59	48006.4
2012	Employed,	QC	Male	45	Yes	25.5	40	Some PS	30-44	53040
2012	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2012	Employed,	QC	Male	74	No	17	41	Some PS	15-29	36244
2012	Employed,	QC	Male	75	No	20.67	40	Some PS	30-44	42993.6
2012	Employed,	AB	Female	45	No	28.85	40	Some PS	60+	60008
2012	Employed,	ON	Female	240	NA	NA	35	Some PS	45-59	NA
2012	Employed,	QC	Female	131	Yes	25	37.5	Some PS	45-59	48750
2012	Unemployed	ON	Male	NA	NA	NA	NA	Some PS	45-59	NA
2012	Employed,	ON	Male	50	NA	NA	43	Ba or More	30-44	NA
2012	Employed,	AB	Male	80	No	52.88	40	HS Grad	60+	109990.4
2012	Employed,	ON	Male	51	NA	NA	60	Some PS	45-59	NA
2012	Employed,	QC	Female	72	No	10.67	40	HS Grad	45-59	22193.6
2012	Employed,	ON	Female	89	No	25.72	40	Some PS	15-29	53497.6
2012	Employed,	ON	Female	129	Yes	40	37.5	Some PS	30-44	78000
2012	Employed,	BC	Male	163	NA	NA	25	Some PS	60+	NA
2012	Employed,	ON	Female	240	Yes	37	40	Some PS	30-44	76960
2012	Employed,	ON	Male	57	Yes	29.15	44	Some PS	30-44	66695.2
2012	Employed,	QC	Male	118	No	18.9	40	Some PS	30-44	39312
2012	Employed,	ON	Female	54	No	24.73	35	Some PS	30-44	45008.6
2012	Employed,	ON	Female	158	Yes	37.5	19	Ba or More	45-59	37050
2012	Employed,	ON	Male	3	No	35	10	Some PS	30-44	18200
2012	Employed,	ON	Female	79	NA	NA	20	Some PS	30-44	NA
2012	Employed,	BC	Male	171	No	15	40	HS Grad	60+	31200
2012	Employed,	ON	Male	58	No	12.5	20	Some PS	15-29	13000
2012	Employed,	AB	Male	17	Yes	12.1	26	HS Grad	15-29	16359.2
2012	Employed,	BC	Female	240	No	23.08	37.5	HS Grad	30-44	45006
2012	Employed,	AB	Male	108	NA	NA	40	HS Grad	30-44	NA
2012	Employed,	ON	Male	34	NA	NA	40	HS Dropout	15-29	NA
2012	Employed,	ON	Female	240	No	16	40	HS Grad	45-59	33280
2012	Employed,	ON	Female	8	No	10.6	15	Some PS	15-29	8268
2012	Employed,	QC	Female	4	No	10	30	Ba or More	15-29	15600
2012	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2012	Employed,	QC	Male	91	No	20	40	Some PS	30-44	41600
2012	Employed,	AB	Male	63	No	40.28	48	Some PS	30-44	100538.88
2012	Employed,	ON	Male	240	No	24.52	40	HS Grad	60+	51001.6
2012	Employed,	QC	Male	147	Yes	33.52	35	Ba or More	30-44	61006.4
2012	Employed,	QC	Female	156	NA	NA	30	HS Dropout	60+	NA
2012	Employed,	ON	Female	172	No	51.21	46	Ba or More	30-44	122494.32
2012	Employed,	QC	Female	22	No	10.3	18	Some PS	15-29	9640.8
2012	Unemployed	BC	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2012	Employed,	ON	Male	240	No	71.43	35	Ba or More	45-59	130002.6
2012	Employed,	AB	Female	170	No	15.73	44	HS Dropout	45-59	35990.24
2012	Employed,	BC	Male	5	No	11	40	Some PS	15-29	22880
2012	Employed,	ON	Female	101	No	26.44	40	Some PS	15-29	54995.2
2012	Employed,	ON	Female	240	No	16.72	37.5	Some PS	45-59	32604
2012	Employed,	ON	Female	12	No	10.25	18	HS Grad	30-44	9594
2012	Employed,	ON	Female	2	No	12.5	40	Some PS	15-29	26000
2012	Employed,	AB	Female	5	No	51.94	35	Ba or More	60+	94530.8
2012	Unemployed	ON	Female	NA	NA	NA	NA	Some PS	30-44	NA
2012	Employed,	BC	Female	7	No	10	23	HS Grad	15-29	11960
2012	Employed,	ON	Male	70	Yes	22	35	HS Grad	15-29	40040
2012	Employed,	AB	Male	240	NA	NA	60	Ba or More	45-59	NA
2012	Employed,	QC	Female	128	Yes	41.48	37.5	Ba or More	30-44	80886
2012	Employed,	ON	Male	68	Yes	25.43	40	Some PS	30-44	52894.4
2012	Employed,	QC	Female	24	No	13.46	40	Some PS	45-59	27996.8
2012	Unemployed	QC	Female	NA	NA	NA	NA	Some PS	15-29	NA
2012	Unemployed	ON	Male	NA	NA	NA	NA	Ba or More	45-59	NA
2012	Employed,	ON	Male	31	No	12	7.5	Some PS	15-29	4680
2012	Employed,	QC	Female	240	Yes	32.82	37.5	Some PS	45-59	63999
2012	Employed,	ON	Female	8	No	21.54	37.5	Ba or More	30-44	42003
2012	Employed,	ON	Male	188	No	17	40	Some PS	45-59	35360
2012	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2012	Employed,	QC	Female	66	Yes	21.43	35	Some PS	30-44	39002.6
2012	Employed,	QC	Female	53	No	12.46	28	Some PS	30-44	18141.76
2012	Employed,	QC	Male	6	No	71.79	37.5	Ba or More	30-44	139990.5
2012	Employed,	QC	Female	113	No	14.99	22	Some PS	30-44	17148.56
2012	Employed,	QC	Female	36	Yes	18	28	Some PS	30-44	26208
2012	Employed,	ON	Male	93	No	19.49	40	HS Grad	45-59	40539.2
2012	Employed,	ON	Female	116	Yes	24.93	42	HS Grad	45-59	54447.12
2012	Employed,	QC	Female	28	No	9.75	16	Some PS	15-29	8112
2012	Employed,	AB	Male	17	NA	NA	60	HS Grad	15-29	NA
2012	Employed,	BC	Female	67	No	11.54	20	HS Grad	60+	12001.6
2012	Employed,	ON	Male	122	No	17.4	40	HS Grad	45-59	36192
2012	Employed,	ON	Male	14	NA	NA	50	Some PS	15-29	NA
2012	Employed,	QC	Female	30	Yes	28.21	37.5	Some PS	30-44	55009.5
2012	Employed,	QC	Female	83	No	21	37.5	Ba or More	45-59	40950
2012	Employed,	AB	Male	15	No	30.77	37.5	Ba or More	30-44	60001.5
2012	Employed,	AB	Female	35	No	20	17	Some PS	15-29	17680
2012	Employed,	ON	Male	240	No	33	40	HS Grad	45-59	68640
2012	Employed,	QC	Female	13	No	9.5	16	Some PS	15-29	7904
2012	Employed,	QC	Male	240	Yes	50	35	Some PS	45-59	91000
2012	Employed,	QC	Female	8	Yes	20	3	Some PS	15-29	3120
2012	Employed,	ON	Male	22	Yes	32.5	40	HS Grad	30-44	67600
2012	Employed,	BC	Female	4	No	30	1.5	Ba or More	30-44	2340
2012	Employed,	ON	Female	25	No	10.25	38	Ba or More	30-44	20254
2012	Employed,	QC	Male	35	NA	NA	50	Ba or More	60+	NA
2012	Employed,	ON	Female	183	NA	NA	85	Some PS	45-59	NA
2012	Employed,	ON	Male	4	No	10.25	20	HS Dropout	15-29	10660
2012	Employed,	BC	Male	178	Yes	20.11	35	Some PS	45-59	36600.2
2012	Employed,	ON	Female	55	Yes	18	37	Some PS	30-44	34632
2012	Employed,	AB	Female	42	No	15	36	Ba or More	15-29	28080
2012	Employed,	ON	Female	18	No	19.23	8	Some PS	15-29	7999.68
2012	Employed,	ON	Female	6	No	10.5	32	Some PS	30-44	17472
2012	Employed,	QC	Male	60	Yes	28	42	Some PS	30-44	61152
2012	Employed,	ON	Male	240	Yes	15	40	HS Grad	60+	31200
2012	Employed,	ON	Male	19	No	20	50	Ba or More	30-44	52000
2012	Employed,	BC	Male	25	NA	NA	45	Some PS	45-59	NA
2012	Employed,	AB	Male	139	No	17.68	12	HS Grad	60+	11032.32
2012	Employed,	ON	Male	58	Yes	17	40	Ba or More	45-59	35360
2012	Employed,	AB	Male	111	NA	NA	40	Some PS	45-59	NA
2012	Employed,	QC	Male	193	No	13.5	40	HS Dropout	30-44	28080
2012	Employed,	QC	Female	240	No	18.59	35	HS Grad	60+	33833.8
2012	Employed,	ON	Male	40	Yes	10.76	15	Some PS	15-29	8392.8
2012	Employed,	QC	Female	17	Yes	38.27	28	Some PS	30-44	55721.12
2012	Employed,	AB	Male	126	NA	NA	25	Some PS	60+	NA
2012	Employed,	ON	Male	162	No	9.23	20	HS Grad	60+	9599.2
2012	Employed,	QC	Male	1	No	9.65	4	HS Dropout	15-29	2007.2
2012	Employed,	ON	Male	235	Yes	45.19	35	Ba or More	45-59	82245.8
2012	Employed,	BC	Male	70	No	19.23	40	Some PS	45-59	39998.4
2012	Employed,	AB	Female	6	Yes	17.95	35	Some PS	15-29	32669
2012	Employed,	ON	Female	31	No	14	10	Some PS	45-59	7280
2012	Employed,	QC	Female	33	Yes	17.51	36.3	Some PS	30-44	33051.876
2012	Employed,	BC	Male	59	Yes	25	35	HS Dropout	15-29	45500
2012	Employed,	ON	Male	61	NA	NA	35	Ba or More	60+	NA
2012	Employed,	AB	Female	23	No	12	34.5	HS Grad	30-44	21528
2012	Employed,	ON	Female	41	No	32.5	40	Ba or More	30-44	67600
2012	Employed,	QC	Female	156	Yes	12.95	40	HS Dropout	30-44	26936
2012	Employed,	ON	Male	6	No	25	40	Some PS	45-59	52000
2012	Employed,	QC	Male	240	NA	NA	37	HS Dropout	60+	NA
2012	Employed,	ON	Male	240	NA	NA	50	Some PS	45-59	NA
2012	Employed,	ON	Male	76	Yes	51.44	40	Some PS	30-44	106995.2
2012	Employed,	ON	Male	76	NA	NA	30	Some PS	45-59	NA
2012	Employed,	ON	Male	3	No	15	40	HS Grad	15-29	31200
2012	Employed,	QC	Female	23	No	30	37.5	HS Dropout	30-44	58500
2012	Employed,	ON	Female	5	No	9	6	HS Dropout	15-29	2808
2012	Employed,	BC	Male	7	No	15	40	Ba or More	30-44	31200
2012	Employed,	BC	Female	48	No	28.85	60	Ba or More	30-44	90012
2012	Employed,	QC	Male	142	No	25	40	Some PS	30-44	52000
2012	Employed,	AB	Female	31	No	24.19	35	HS Grad	45-59	44025.8
2012	Employed,	ON	Male	8	No	12	16	HS Grad	15-29	9984
2012	Employed,	ON	Female	18	No	11	32	Some PS	15-29	18304
2012	Employed,	ON	Female	180	Yes	17.75	40	Some PS	30-44	36920
2012	Employed,	QC	Male	25	NA	NA	40	Some PS	30-44	NA
2012	Employed,	ON	Male	176	No	22.5	40	HS Dropout	45-59	46800
2012	Employed,	ON	Male	115	No	16	44	HS Grad	30-44	36608
2012	Employed,	BC	Female	240	No	30	35	Some PS	45-59	54600
2012	Employed,	QC	Male	25	Yes	25.6	40	Some PS	15-29	53248
2012	Employed,	QC	Male	240	Yes	19	32	HS Dropout	60+	31616
2012	Unemployed	QC	Male	NA	NA	NA	NA	Some PS	15-29	NA
2012	Employed,	BC	Male	27	No	21.15	40	Ba or More	30-44	43992
2012	Employed,	ON	Female	8	Yes	17	20	Some PS	15-29	17680
2012	Employed,	ON	Female	240	NA	NA	10	Some PS	45-59	NA
2012	Employed,	ON	Male	2	No	18	42	Some PS	15-29	39312
2012	Employed,	ON	Male	91	Yes	23	40	Some PS	30-44	47840
2012	Employed,	BC	Male	240	No	47.74	35	Some PS	45-59	86886.8
2012	Employed,	ON	Female	87	No	39.95	26	HS Grad	45-59	54012.4
2012	Employed,	QC	Female	179	NA	NA	20	Some PS	45-59	NA
2012	Employed,	BC	Male	56	No	14	15	Some PS	60+	10920
2012	Employed,	ON	Male	68	Yes	38.72	40	Some PS	30-44	80537.6
2012	Employed,	AB	Female	16	Yes	27.03	35	Some PS	30-44	49194.6
